name,category,status,score,source,repo_url,market_url,demo_url,article_url,license,description,tech_stack,build_method,install_method,harmony_pc_evidence,open_source_evidence,risk,recommendation,last_checked
cirosantilli/china-dictatroship-7,终端与运行环境,buildable,40,GitHub repo search,https://github.com/cirosantilli/china-dictatroship-7,,,,CC-BY-SA-4.0,"反中共政治宣传库。Anti Chinese government propaganda. https://github.com/cirosantilli/china-dictatorship 的备份backup. 住在中国真名用户的网友请别给星星，不然你要被警察请喝茶。常见问答集，新闻集和饭店和音乐建议。卐习万岁卐。冠状病毒审查郝海东新疆改造中心六四事件法轮功 996.ICU709大抓捕巴拿马文件邓家贵低端人口西藏骚乱。Friends who live in China and have real name on account, please don't star this repo, or else the police might pay you a visit. Home to the mega-FAQ, news compilation, restaurant and music recommendations.Heil Xi 卐. 大陆修宪香港恶法台湾武统朝鲜毁约美中冷战等都是王沪宁愚弄习思想极左命运共同体的大策划中共窃国这半个多世纪所犯下的滔天罪恶，前期是毛泽东策划的，中","Qt, Electron, C++, Rust, Go, Flutter, WebView, HTML","qmake, npm",,"发现鸿蒙相关构建/工程线索: qmake, npm",公开源码仓库: https://github.com/cirosantilli/china-dictatroship-7; LICENSE: CC-BY-SA-4.0; 源码目录结构可访问,缺少明确 PC 运行证据; README 信息较少,候选观察,2026-06-26
Daravai1234/china-dictatorship,终端与运行环境,buildable,40,GitHub repo search,https://github.com/Daravai1234/china-dictatorship,,,,CC-BY-SA-4.0,"反中共政治宣传库。Anti Chinese government propaganda. 住在中国真名用户的网友请别给星星，不然你要被警察请喝茶。常见问答集，新闻集和饭店和音乐建议。卐习万岁卐。冠状病毒审查郝海东新疆改造中心六四事件法轮功 996.ICU709大抓捕巴拿马文件邓家贵低端人口西藏骚乱。Friends who live in China and have real name on account, please don't star this repo, or else the police might pay you a visit. Home to the mega-FAQ, news compilation, restaurant and music recommendations.Heil Xi 卐. 大陆修宪香港恶法台湾武统朝鲜毁约美中冷战等都是王沪宁愚弄习思想极左命运共同体的大策划中共窃国这半个多世纪所犯下的滔天罪恶，前期是毛泽东策划的，中期6.4前后是邓小平策划的，黄牛数据分析后期是毛的极左追随者三朝罪恶元凶王沪宁策划的。王沪宁高小肆业因文革政治和情报需要保送","Qt, Electron, C++, Rust, Go, Flutter, WebView","qmake, npm",,"发现鸿蒙相关构建/工程线索: qmake, npm",公开源码仓库: https://github.com/Daravai1234/china-dictatorship; LICENSE: CC-BY-SA-4.0; 源码目录结构可访问,缺少明确 PC 运行证据; README 信息较少,候选观察,2026-06-26
panbinibn/OpenPacketFix_,终端与运行环境,buildable,40,GitHub repo search,https://github.com/panbinibn/OpenPacketFix_,,,,MIT,"大陆修宪香港恶法台湾武统朝鲜毁约美中冷战等都是王沪宁愚弄习思想极左命运共同体的大策划中共窃国这半个多世纪所犯下的滔天罪恶，前期是毛泽东策划的，中期6.4前后是邓小平策划的，黄牛数据分析后期是毛的极左追随者三朝罪恶元凶王沪宁策划的。王沪宁高小肆业因文革政治和情报需要保送“学院外语班“红色仕途翻身，所以王的本质是极左的。他是在上海底层弄堂长大的，因其本性也促成其瘪三下三滥个性，所以也都说他有易主“变色龙”哈巴狗“的天性。大陆像王沪宁这样学马列政治所谓""法学""专业的人，在除朝鲜古巴所有国家特别是在文明发达国家是无法找到专业对口工作必定失业，唯独在大陆却是重用的紧缺“人才”，6.4后中共信仰大危机更是最重用的救党“人才”。这也就是像王沪宁此类工农兵假“大学生”平步青云的原因，他们最熟悉毛泽东历次运动的宫庭内斗经验手段和残酷的阶级斗争等暴力恐怖的“政治学”。王沪宁能平步青云靠他这马毛伪“政治学”资本和头衔，不是什么真才实学，能干实事有点真才实学的或许在他手下的谋士及秘书班子中可以找到。王沪宁的“真才实学”只不过是一个只读四年小学的人，大半辈子在社会上磨炼特别是在中共官场滚打炼出的的手段和经验而已","Qt, Electron, C++, Go, Flutter, WebView",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/panbinibn/OpenPacketFix_; LICENSE: MIT; 源码目录结构可访问,缺少明确 PC 运行证据; README 信息较少,候选观察,2026-06-26
YQ-YSY/one-hand_HongMeng,开发工具,confirmed,40,GitHub repo search,https://github.com/YQ-YSY/one-hand_HongMeng,,https://www.bilibili.com/video/BV1DwUBBLEqm/,https://www.zhihu.com/zvideo/1977304770260797076,License 不明确,单手笔顺输入法（鸿蒙版）,HTML,,应用市场,文本明确命中鸿蒙 PC 关键词: 鸿蒙电脑,公开源码仓库: https://github.com/YQ-YSY/one-hand_HongMeng; README 可访问; 源码目录结构可访问,License 不明确; 构建步骤不完整,候选观察,2026-06-26
antonidasyang/openvpn-oh,开发工具,buildable,40,"GitHub repo search, GitHub code search",https://github.com/antonidasyang/openvpn-oh,,,,Other,openvpn client for openharmony,"ArkTS, C++, Rust, HAP","DevEco, hvigor, ArkTS, Stage Model, cmake, npm",HAP,"发现 HAP 安装包或 HAP 安装线索; 发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, cmake, npm",公开源码仓库: https://github.com/antonidasyang/openvpn-oh; LICENSE: Other; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
hrbattery/LibZidane,开发工具,buildable,40,GitHub repo search,https://github.com/hrbattery/LibZidane,,,,GPL-3.0,A third-party Z-Library app for HarmonyOS,"ArkTS, TypeScript","DevEco, hvigor, ArkTS, Stage Model, npm",,"发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, npm",公开源码仓库: https://github.com/hrbattery/LibZidane; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
CCDawn/codex-harmony-remote,终端与运行环境,buildable,40,GitHub repo search,https://github.com/CCDawn/codex-harmony-remote,,,,MIT,,"ArkTS, HAP, JavaScript","DevEco, hvigor, ArkTS, Stage Model, npm",HAP,"发现 HAP 安装包或 HAP 安装线索; 发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, npm",公开源码仓库: https://github.com/CCDawn/codex-harmony-remote; LICENSE: MIT; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
xiaoxuzhu303-prog/harmony-mcp,终端与运行环境,buildable,40,GitHub repo search,https://github.com/xiaoxuzhu303-prog/harmony-mcp,,,,MIT,MCP,"HAP, TypeScript",npm,HAP,发现 HAP 安装包或 HAP 安装线索; 发现鸿蒙相关构建/工程线索: npm,公开源码仓库: https://github.com/xiaoxuzhu303-prog/harmony-mcp; LICENSE: MIT; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
Hisakazu333/NekoDrop,终端与运行环境,buildable,40,GitHub repo search,https://github.com/Hisakazu333/NekoDrop,,,,Apache-2.0,,Rust,"npm, cargo",Release,"发现鸿蒙相关构建/工程线索: npm, cargo",公开源码仓库: https://github.com/Hisakazu333/NekoDrop; LICENSE: Apache-2.0; README 可访问; 源码目录结构可访问; Release 页面可访问: https://github.com/Hisakazu333/NekoDrop/releases/tag/v0.1.0-beta.2,缺少明确 PC 运行证据; 可能依赖高权限或系统能力,候选观察,2026-06-26
awemorris/NoctLang,开发工具,buildable,40,GitHub repo search,https://github.com/awemorris/NoctLang,,,,Zlib,"The Noct Programming Language. Noct is a tiny and fast scripting language featuring a JIT virtual machine, a robust generational GC, and a novel Dictionary-based OOP paradigm.","ArkTS, C++, Rust, C","ArkTS, cmake","Release, 源码编译","发现鸿蒙相关构建/工程线索: ArkTS, cmake",公开源码仓库: https://github.com/awemorris/NoctLang; LICENSE: Zlib; README 可访问; 源码目录结构可访问; Release 页面可访问: https://github.com/awemorris/NoctLang/releases/tag/nightly-409,缺少明确 PC 运行证据; 可能依赖高权限或系统能力,候选观察,2026-06-26
Xiwei753/xiezuoruanjian,终端与运行环境,buildable,40,GitHub repo search,https://github.com/Xiwei753/xiezuoruanjian,,,,GPL-3.0,素笺写作，目标支持所有个人终端操作系统。,"ArkTS, Qt, C++, Rust, Flutter","DevEco, hvigor, ArkTS, Stage Model, Qt for HarmonyOS, qmake, cmake, npm, cargo",,"发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, Qt for HarmonyOS, qmake, cmake, npm, cargo",公开源码仓库: https://github.com/Xiwei753/xiezuoruanjian; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
Mivik/inputbox,终端与运行环境,buildable,40,GitHub repo search,https://github.com/Mivik/inputbox,,,,MIT,,"ArkTS, Qt, Electron, Rust","ArkTS, qmake, cargo",,"发现鸿蒙相关构建/工程线索: ArkTS, qmake, cargo",公开源码仓库: https://github.com/Mivik/inputbox; LICENSE: MIT; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
harmony-contrib/oxk-zed,终端与运行环境,buildable,40,GitHub repo search,https://github.com/harmony-contrib/oxk-zed,,,,MIT,"ArkTS language support for Zed with tree-sitter highlighting, formatting, and lint diagnostics.","ArkTS, Rust","ArkTS, cargo",,"发现鸿蒙相关构建/工程线索: ArkTS, cargo",公开源码仓库: https://github.com/harmony-contrib/oxk-zed; LICENSE: MIT; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
9917758/QingLv-1,开发工具,buildable,40,GitHub repo search,https://github.com/9917758/QingLv-1,,,,Apache-2.0,,"ArkTS, WebView, TypeScript","DevEco, hvigor, ArkTS, Stage Model, npm",,"发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, npm",公开源码仓库: https://github.com/9917758/QingLv-1; LICENSE: Apache-2.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
DengShiyingA/harmonyos-ai-skill,终端与运行环境,buildable,40,GitHub repo search,https://github.com/DengShiyingA/harmonyos-ai-skill,,,,MIT,"鸿蒙(HarmonyOS NEXT)开发知识包,一份源文件自动产出 Claude Code / Cursor / Copilot / Codex / Gemini CLI / Windsurf / ChatGPT 等 11+ AI 工具的配置文件,让 AI 像熟读华为文档的工程师一样帮你写 ArkTS / ArkUI。","ArkTS, Shell","DevEco, hvigor, ArkTS, Stage Model, npm",HAP,"发现 HAP 安装包或 HAP 安装线索; 发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, npm",公开源码仓库: https://github.com/DengShiyingA/harmonyos-ai-skill; LICENSE: MIT; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
lumingqing12133/harmony_dev,开发工具,buildable,40,GitHub repo search,https://github.com/lumingqing12133/harmony_dev,,,,Apache-2.0,,"ArkTS, C++, WebView, TypeScript","ArkTS, npm",,"发现鸿蒙相关构建/工程线索: ArkTS, npm",公开源码仓库: https://github.com/lumingqing12133/harmony_dev; LICENSE: Apache-2.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
CS-liujf/kelivo-custom,开发工具,buildable,40,GitHub repo search,https://github.com/CS-liujf/kelivo-custom,,,,AGPL-3.0,基于 v1.1.15 进行修改，在 WebDAV 和 S3 备份设置中新增可选的 User-Agent 请求头配置，并适配 Visual Studio 2026 开发,"Qt, C++, Flutter, WebView, Dart","qmake, cmake",,"发现鸿蒙相关构建/工程线索: qmake, cmake",公开源码仓库: https://github.com/CS-liujf/kelivo-custom; LICENSE: AGPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
picklerick422/fish-term,终端与运行环境,buildable,40,"GitHub repo search, GitHub code search",https://github.com/picklerick422/fish-term,,,,MIT,better term to HarmonyOS,"ArkTS, Electron, C++","DevEco, hvigor, ArkTS, Stage Model, cmake, npm",源码编译,"发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, cmake, npm",公开源码仓库: https://github.com/picklerick422/fish-term; LICENSE: MIT; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
openharmony/connectivity_connectivity_cangjie_wrapper,终端与运行环境,buildable,40,GitHub repo search,https://github.com/openharmony/connectivity_connectivity_cangjie_wrapper,,,,Apache-2.0,WLAN服务能力、蓝牙服务等模块仓颉封装层,"ArkTS, Go, Cangjie","hvigor, ArkTS, Stage Model, npm",,"发现鸿蒙相关构建/工程线索: hvigor, ArkTS, Stage Model, npm",公开源码仓库: https://github.com/openharmony/connectivity_connectivity_cangjie_wrapper; LICENSE: Apache-2.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
eclipse-oniro-mirrors/connectivity_connectivity_cangjie_wrapper,终端与运行环境,buildable,40,GitHub repo search,https://github.com/eclipse-oniro-mirrors/connectivity_connectivity_cangjie_wrapper,,,,Apache-2.0,,"ArkTS, Go, Cangjie","hvigor, ArkTS, Stage Model, npm",,"发现鸿蒙相关构建/工程线索: hvigor, ArkTS, Stage Model, npm",公开源码仓库: https://github.com/eclipse-oniro-mirrors/connectivity_connectivity_cangjie_wrapper; LICENSE: Apache-2.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
CodeLinaro-mirror/le_aisw_ai-orchestrator_tencent-ncnn,终端与运行环境,buildable,40,GitHub repo search,https://github.com/CodeLinaro-mirror/le_aisw_ai-orchestrator_tencent-ncnn,,,,Other,,"Qt, C++","qmake, cmake",源码编译,"发现鸿蒙相关构建/工程线索: qmake, cmake",公开源码仓库: https://github.com/CodeLinaro-mirror/le_aisw_ai-orchestrator_tencent-ncnn; LICENSE: Other; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
CodeLinaro-mirror/yocto-mirrors_github_tencent_ncnn,终端与运行环境,buildable,40,GitHub repo search,https://github.com/CodeLinaro-mirror/yocto-mirrors_github_tencent_ncnn,,,,Other,,"Qt, C++","qmake, cmake",源码编译,"发现鸿蒙相关构建/工程线索: qmake, cmake",公开源码仓库: https://github.com/CodeLinaro-mirror/yocto-mirrors_github_tencent_ncnn; LICENSE: Other; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
CodeLinaro-mirror/yocto-mirrors_ncnn,终端与运行环境,buildable,40,GitHub repo search,https://github.com/CodeLinaro-mirror/yocto-mirrors_ncnn,,,,Other,,"Qt, C++","qmake, cmake",源码编译,"发现鸿蒙相关构建/工程线索: qmake, cmake",公开源码仓库: https://github.com/CodeLinaro-mirror/yocto-mirrors_ncnn; LICENSE: Other; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
HMA-bench/Translation,开发工具,buildable,40,GitHub repo search,https://github.com/HMA-bench/Translation,,,,Apache-2.0,[Data Source] This repository contains a HarmonyOS application project maintained as part of the HMA-Bench ecosystem. It serves as a source project for constructing project-level feature development tasks and reproducible benchmark instances for evaluating large language models in realistic software engineering scenarios.,"ArkTS, WebView, TypeScript","DevEco, hvigor, ArkTS, Stage Model, npm",应用市场,"发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, npm",公开源码仓库: https://github.com/HMA-bench/Translation; LICENSE: Apache-2.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
HMA-bench/Notes,开发工具,buildable,40,GitHub repo search,https://github.com/HMA-bench/Notes,,,,Apache-2.0,[Data Source] This repository contains a HarmonyOS application project maintained as part of the HMA-Bench ecosystem. It serves as a source project for constructing project-level feature development tasks and reproducible benchmark instances for evaluating large language models in realistic software engineering scenarios.,"ArkTS, TypeScript","DevEco, hvigor, ArkTS, Stage Model, npm",应用市场,"发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, npm",公开源码仓库: https://github.com/HMA-bench/Notes; LICENSE: Apache-2.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
HMA-bench/MoneyTrack,开发工具,buildable,40,GitHub repo search,https://github.com/HMA-bench/MoneyTrack,,,,Apache-2.0,[Data Source] This repository contains a HarmonyOS application project maintained as part of the HMA-Bench ecosystem. It serves as a source project for constructing project-level feature development tasks and reproducible benchmark instances for evaluating large language models in realistic software engineering scenarios.,"ArkTS, TypeScript","DevEco, hvigor, ArkTS, Stage Model, npm",,"发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, npm",公开源码仓库: https://github.com/HMA-bench/MoneyTrack; LICENSE: Apache-2.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
HMA-bench/DailySchedule,开发工具,buildable,40,GitHub repo search,https://github.com/HMA-bench/DailySchedule,,,,Apache-2.0,[Data Source] This repository contains a HarmonyOS application project maintained as part of the HMA-Bench ecosystem. It serves as a source project for constructing project-level feature development tasks and reproducible benchmark instances for evaluating large language models in realistic software engineering scenarios.,"ArkTS, WebView, TypeScript","DevEco, hvigor, ArkTS, Stage Model, npm",应用市场,"发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, npm",公开源码仓库: https://github.com/HMA-bench/DailySchedule; LICENSE: Apache-2.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
heeroluo/uadetector,终端与运行环境,buildable,40,GitHub repo search,https://github.com/heeroluo/uadetector,,,,LGPL-2.1,Focus on useragent analysing.,"Electron, WebView, JavaScript",npm,Release,发现鸿蒙相关构建/工程线索: npm,公开源码仓库: https://github.com/heeroluo/uadetector; LICENSE: LGPL-2.1; README 可访问; 源码目录结构可访问; Release 页面可访问: https://github.com/heeroluo/uadetector/releases/tag/v1.0.0,缺少明确 PC 运行证据; 最近 12 个月可能未维护,候选观察,2026-06-26
